Buena,Mala
1,2.038076481276825,-4.938327654709374
0,-2.2222770908872946,1.8895117055916573
1,-4.820011230380293,3.9260343126710273
0,-2.5725087678498255,1.5502914984580647
1,0.4867060325223199,-0.13083548433659886
1,-4.3941213383167135,-0.7188596398474661
1,3.626548125375182,1.0097423222274193
1,2.9217400184804987,0.8726270228175748
1,-2.3022623785226233,-1.1849626158408504
1,-2.5895834170452434,1.9392205028381222
1,1.6248393154800782,4.79009696853213
0,-2.5208704162593483,1.930508693166408
0,-2.119660833010077,1.805613050614892
0,-2.5742649070353565,1.8071078863730201
1,-2.9260603305926107,1.0432874587686036
1,-3.0243260616753966,2.2649322371531477
1,-0.90072709990276,-3.921095170482822
0,-2.5751994629840773,1.376082149845449
0,-3.078029698352257,1.3630565473521101
0,-2.4962136651736704,1.1605721417122394
1,4.447552119523592,2.3445130015847933
0,-2.9088302909916393,1.555776913714634
0,-2.1522785773654225,1.4565500356985743
0,-2.4509852236727747,1.5791116937256908
0,1.949415900179119,3.885237678250725
1,-0.334218201363472,-1.6175553298238747
0,-2.758683452403554,1.5953224306335307
0,-2.5681188139862092,1.8141468417986804
1,-0.49613494795016144,-4.390172537876433
0,-2.8245359598599684,1.328300886586136
1,1.6648247102741498,2.447108155198452
1,-3.4848557022706,0.43881609431918156
1,-0.8706513147088368,-0.9087363429867046
0,-2.3817110118369023,1.641113789930515
0,-2.1787801245424383,1.7480234531051433
1,2.036906163041456,2.2095474443983325
0,-2.1398613705229472,1.7623678200812005
0,-2.2040933389981774,1.7188292629304533
0,-2.528112015571325,1.6520218284172143
0,-2.79228214704632,1.2955521071533274
1,4.941409129234293,-3.8024275511273435
1,-4.185800377254028,-2.9005925678208966
1,0.5445633859267318,1.7465457257390804
1,-2.9488490259259907,-3.2483368555156455
1,-1.1226819412398843,-1.2109055543636833
1,-2.623444170151708,1.8723443743403285
1,4.956180938672336,3.5316328213901205
0,-2.3245260081695998,1.6527586590088683
0,-2.2988683146807185,1.4792426289806886
0,-1.9224102609904286,1.6915098536673288
1,-3.6419148039485627,1.7770990601323633
0,-2.462184734665009,1.7988938919509743
1,-2.1867891992276256,1.7546070299472132
0,-2.434141478305512,1.954505477656069
1,2.6095691913206127,-3.5209194467017553
1,-0.13006044261433536,-0.6231461128676097
1,1.5778456712084439,1.5722615830681763
1,-0.018123606852820662,4.578148916791532
0,2.8358050957547984,-2.599592243360551
0,-1.9616351997106705,1.4635277886394182
0,-2.4473284481396105,1.6607333096580688
1,-4.270103554033891,-4.328450667423564
0,-2.2048045438483874,1.1933002056645954
1,-0.030601990705611537,-3.288613029342221
1,4.163654497738178,-3.3608899379090733
1,-1.5025056396994403,4.301005970156844
1,4.298274415935734,-4.219345382175289
1,3.7400375215483055,1.8712842938134004
1,-0.24743693119218146,-2.170615510431881
1,-2.3956837742753385,1.9693930710174956
0,-2.300424029791424,1.111325768709869
0,-2.6258181135237697,2.0469471777455355
0,-2.4263071944373396,1.1373761933677482
0,-2.1758802022524986,1.6559480670172184
0,-2.5239519279938922,1.8929900717693993
0,-2.586030717442628,1.399818068177733
1,-4.790555429732534,-4.9095465075448885
0,-2.2902889979073677,1.2544152668821034
1,2.293117574050571,3.2337145340282927
0,-2.8081748722998965,1.1570016736887716
1,-1.9745761999189284,1.5374052545660115
1,-3.939784107210059,-1.8337049155127576
0,-2.8910292090980576,1.4888377073615724
1,2.7521185814706706,-1.5525214301110846
1,0.4097145976363087,3.5938918127482777
0,-1.9700323026951159,1.6463976269442284
0,-2.979119735458916,1.5907073670993568
1,-2.332880382863654,1.4212006483819577
1,4.8203536962871825,3.4900294783172656
0,-2.153985363524865,1.3962568066125183
0,-2.431926544519674,1.3815891315008542
0,-2.6839050324798635,1.7317645180699932
0,-2.56391631442769,2.066811840671182
0,-2.451603704075442,1.739892961870307
0,-2.5103289815799084,1.0413818591560609
0,-2.6437460447324526,1.3187703863584965
1,3.5750250394044563,2.980813942153388
0,-2.9725485943250005,1.3722858136073486
1,2.074814566510164,2.181782342882157
1,0.6033957626560366,1.4850634340375106
0,-2.052329606452483,1.6614240331202623
1,-4.692647077091054,-3.29809665798735
0,-2.4093158779601818,1.300597138733985
1,-4.889080566029623,3.9175502689040433
0,-2.4284562002790286,1.9658388518495802
1,-4.01157935410752,0.7945920218309666
1,-3.5276354203313827,3.5477536585848712
1,-1.8990951665113454,-2.2227423418892767
1,0.9334894147643341,0.7645387089621852
0,-2.1511366713839264,1.6610881035731877
0,-2.817556245420003,1.8327665250578606
0,-0.39171738693043634,-3.0760151253748393
0,-2.2487836943070203,1.7021297744584956
1,-2.354704415505359,3.9550966585603713
1,-4.715449293043069,-3.260078686751626
1,-1.2919359191739643,2.7069443648554667
1,-2.292253847134724,-2.9914236538947394
0,-2.1811538777000457,1.5924205635348443
1,2.5659980416554475,-2.0116697870204288
0,-2.0669518428486118,1.3698603666221194
1,3.6817609414160026,1.7190000961570828
0,-2.5967272330231665,2.099769393857609
0,-2.825954061079506,1.3992265556602286
1,4.292956682957188,-3.0607833340553023
0,-2.02872685054621,1.5735613817290477
1,1.9377102732927343,1.3389507896683157
1,-2.2765326447837264,1.6882272994518313
1,3.0541151201770633,3.4232423413726725
0,-2.561125658979202,1.2809643675991702
0,-2.0634799744611714,1.61924776473515
0,-2.403227801320919,1.5461075252702265
1,3.706660489980973,-1.224899685013026
0,-2.856304275097963,1.3641569243828569
0,-2.4059326049589305,1.196497112968831
0,-2.0733184964326963,1.780054385456726
1,-2.454652979486335,1.0389208662981217
1,0.10066601480408999,-4.476408013983194
0,-2.77238184751368,1.5618399263345906
1,1.5370788966604498,-2.485521630127019
0,-2.2048855119606756,1.6183870513521268
1,3.2345079276044264,2.03575765554005
0,-3.0174607348937608,1.3661447193162664
0,-2.6399966097760528,1.864323570102088
0,1.1270089428935348,3.1258551742229197
0,-2.4917193818687906,1.6278599940552576
0,-2.999144231325248,1.5837363260080657
1,1.3218985407433914,0.9306617868007627
1,4.80799186012902,0.07069915058784182
1,-2.786827379146157,1.9702305106900764
1,-0.4588183961993092,-1.933715471552998
0,-2.674599019838978,1.513598685276214
0,-1.960322300474492,1.7379237832242787
1,3.0016592835532663,0.7400323944952492
1,4.951367145488698,2.8824363890093325
1,-2.7313009184814416,1.1674803587724953
0,-1.5693252536284907,4.900177938389241
1,-0.9550210239469314,-0.995693915052478
1,2.6833600266078856,3.792963083468438
0,-2.522687405556172,1.3096263921352422
1,-4.749681638406644,4.566291402269797
0,-2.4701007376061797,1.82741405090085
0,-2.0317746569984965,1.5251129164205963
1,-0.18431247214074298,-3.3310800796434554
0,-1.949408859304064,1.4566270384754345
0,-2.8285144270033133,1.8131973355448916
0,-2.3658551574197704,1.3144496394881586
1,-3.121290411752304,0.6436901904182107
0,-2.5567353941235,2.050710717581729
1,4.703811307375466,0.8315674718189314
1,3.2449802375706764,-1.3962713780586782
1,1.063365003331795,3.6859482472972083
1,0.48142644718849437,3.617036504094679
0,-2.414724620427228,1.1658441840245501
1,-3.571144890288611,3.701228748096612
0,-2.6475999328291557,1.8885649213952833
0,-2.497023184775289,1.8663371061489955
0,-2.6676163434708107,1.6336295509186542
1,-4.188060608119534,2.749084337886229
0,-2.122975383402276,1.5417861829963124
0,-2.791833645403899,1.7823038284773298
0,-2.1193422749796045,1.4252047208298606
1,-2.446338265924749,1.546605862306625
0,-2.8763666236910024,1.8322453771589768
1,1.4888956069995456,4.494210006022365
1,-3.089266607253482,0.8531998629470766
0,-2.9235761458936875,1.2803251472831016
0,-2.648856541254998,1.5708468752895626
1,-4.467854978633106,-0.795094891954945
1,-4.743788466666384,1.1262670811961857
0,-2.0680340491794555,1.448074387267472
1,3.3799605207626318,0.38816809492588644
0,-2.9485191721533024,1.605014006507158
0,-2.560970835580022,1.2916318625421872
0,-2.0273085814278318,1.4629770196549963
1,4.530813355048678,1.67729511227326
0,-2.255709916144768,1.5088507157904907
0,-2.2869199316963975,1.6076058080768623
1,-2.320903414832401,3.764469446437624
1,4.097855011265303,4.178007464508819
0,-2.715988610553418,2.0398838788038907
0,3.353527320332517,-0.3593515126569974
1,-3.112822207797703,1.2982147219897178
0,-2.651873782062594,1.2137492243973134
1,3.022491367220307,-2.6060781546971414
1,-2.612061966936807,1.4492026436442926
0,-2.464081849267154,1.0889711841032907
1,-2.6567393281659073,1.9993686421176815
0,-2.8633102981813794,1.8188625028778236
1,-1.1579598455175328,-3.4735083684697186
1,-2.7950267321053257,1.3200246865282241
0,-2.684464568633155,1.8616734513426325
1,3.806651768133131,-2.4903159713816176
1,-3.36960756126645,0.8440882891867812
1,3.9157908588365897,-2.623033291462917
1,2.0104530879732008,-4.6016898178341705
0,3.428715975324817,-3.307321700057649
0,-2.790313621377737,1.672223040641594
0,-2.6593512267111437,1.467424862262782
1,2.6723338892653805,-4.052320682115141
0,-2.356065260983865,1.8678277344878167
1,-4.115126995260997,-3.8851401135695833
0,-2.700346435710837,2.0854595532923215
1,-3.9810776009354387,-0.28425323016685544
1,-0.24031760402565772,-4.025566184541864
1,-4.551239302076402,3.0925462791177303
0,-2.543215554149075,1.9498541314557245
0,-2.645183890386679,1.459496357122957
1,4.236500002764917,2.0082446741137994
0,-2.041401373997782,1.4075753385849095
0,-3.0118244150165863,1.2483894928836965
0,-2.8806597643285414,1.6677972210360625
0,-2.9669425666607934,1.6237809661470424
1,-4.030589377713848,0.8309952732228526
0,-2.697012887460646,1.8166678837572297
1,-2.851322373688917,1.6264840373848284
1,4.721765973386807,0.4066018737593907
1,-2.487338759466922,-2.4672280236000166
1,4.731065475143135,-2.590416035178577
0,-2.7220109334720908,1.8556625921990422
1,-1.1553021466932196,-3.850863256809572
0,-2.9864547109189292,1.438602703596551
1,2.988438492108516,2.664236848704575
1,-1.1817634667789478,-1.6849586943280415
0,-2.4449139724183544,1.5989837984446458
0,-2.7692024883513877,1.58911625330127
0,-1.1474029070014353,-1.473473091367049
0,-2.4174500432663555,1.605249517622056
1,-2.232434831030656,-4.4995460759411685
0,-2.0064561539438195,1.617190363789688
1,-2.7921466308175127,3.8651443749723406
0,-2.755804252146876,1.882850253498388
0,-2.6473158365748226,1.0493109774462672
1,-2.152256943232138,1.6330490820380366
1,-2.3268886114525342,-3.756056276545971
1,-2.9025342295875305,1.8015505148882354
1,0.6241771054750272,3.095769932392274
0,-2.4198401191480077,1.1580352011194268
0,-2.680497601662747,1.8423833358442292
0,-1.8914983772442975,1.6909221679784663
1,3.58906197723043,2.4953784181692877
1,-4.643009183730187,-4.60362561460781
1,2.6201055220896703,-3.96008167956368
0,-1.9883611257471445,1.7207320691319885
1,-2.9738327248700513,-0.8865664151610442
0,-2.2965283408209096,1.222268651774344
0,-2.2114623399911135,1.6181297732795377
0,-2.5922009488820668,1.6492266761317256
0,-2.5393280454290212,1.967852189181973
1,-4.752392197690305,-4.335395578664885
1,0.800684617072811,-3.4114494650128413
1,2.9465507955650025,0.43092370104344024
1,2.4415986623228987,-4.681299168212944
1,-3.8246870182751067,4.2381584261360885
1,-3.725384306286965,-3.6587203853404526
0,-2.220748850733871,1.1948257772058946
0,-2.2165691484909047,1.4316214321722536
0,-2.2432650231503257,1.2579206948684885
1,2.0971741393916865,-3.299871391074985
1,-2.5392917026540016,1.4968772514024329
0,-2.4686653333276767,1.214794197199907
1,-0.23221828914285203,-3.888703677002947
0,-2.154518451774151,1.8463437258067992
0,-2.8034659339214856,1.102547567751965
0,-2.8829119069411027,1.7387192262964035
0,-2.9678992910981403,1.2305956994897218
0,-2.5244882600345493,1.123516157107174
0,-2.424404661278107,1.969921682579933
1,-4.769371448749983,0.7638719610935296
1,-2.8434822793276764,1.300145825855409
0,-2.1163065546274735,1.7531950174496616
1,-0.02721730466760497,-4.074760860634675
1,1.003254688223309,3.607556568035374
0,-2.6531403492067454,1.3770346110182787
1,-4.528136813191563,-3.149823290729561
1,0.31921963054302727,-4.57187191801477
0,-2.005995645682844,1.6631792887630028
1,-0.17328844915134867,-4.322220489628985
0,-2.6332884559288026,1.8806365034833425
1,3.7032480470094216,4.189442632504773
0,-1.9331514925486688,1.5286032138189223
1,0.05953251164062978,2.739559553279798
0,-2.4195083162029194,1.8361462825572203
0,-4.868352719542472,-2.7770299304615738
0,-2.948595116636695,1.1903056265417813
0,-2.5397894117682034,1.0992122188003
0,-2.233623860191288,1.2114007599823733
0,-2.5125156165128852,1.304591528501586
0,-2.7176340488985966,1.2186883016181131
1,4.163545988224326,-3.3930629703992703
1,-2.476441145256287,2.112368639509578
0,-2.4874150198448928,1.5397652879999089
1,-2.7898748076674798,-0.03564412750763024
